Year,Social Security,Social Security (GDP),Medicare,Medicare (GDP),Medicaid,Medicaid (GDP),Income security,Income security (GDP),Major health care programs,Major health care programs (GDP),Male Total Below Poverty Percent,Male Under 18 Below Poverty Percent,Male 18 to 64 Below Poverty Percent,Male 64 and Over Below Poverty Percent,Female Total Below Poverty Percent,Female Under 18 Below Poverty Percent,Female 18 to 64 Below Poverty Percent,Female 64 and Over Below Poverty Percent,Race,Sex,Average Life Expectancy (Years),Age-adjusted Death Rate,All Families Below Poverty (With and Without Children) Percent,All Families Below Poverty (Without Children) Percent
2011,724.9,4.7,559.6,3.6,275.0,1.8,404.0,2.6,763.5,4.9,13.6,21.6,11.8,6.2,16.3,22.2,15.5,10.7,Black,Both Sexes,75.3,877.1,11.8,18.5
2011,724.9,4.7,559.6,3.6,275.0,1.8,404.0,2.6,763.5,4.9,13.6,21.6,11.8,6.2,16.3,22.2,15.5,10.7,Black,Female,78.2,739.8,11.8,18.5
2011,724.9,4.7,559.6,3.6,275.0,1.8,404.0,2.6,763.5,4.9,13.6,21.6,11.8,6.2,16.3,22.2,15.5,10.7,Black,Male,72.2,"1,067.1",11.8,18.5
2011,724.9,4.7,559.6,3.6,275.0,1.8,404.0,2.6,763.5,4.9,13.6,21.6,11.8,6.2,16.3,22.2,15.5,10.7,White,Both Sexes,79.0,738.8,11.8,18.5
2011,724.9,4.7,559.6,3.6,275.0,1.8,404.0,2.6,763.5,4.9,13.6,21.6,11.8,6.2,16.3,22.2,15.5,10.7,White,Female,81.3,630.3,11.8,18.5
2011,724.9,4.7,559.6,3.6,275.0,1.8,404.0,2.6,763.5,4.9,13.6,21.6,11.8,6.2,16.3,22.2,15.5,10.7,White,Male,76.6,870.2,11.8,18.5
2012,767.7,4.8,551.1,3.4,250.5,1.6,353.6,2.2,725.8,4.5,13.6,21.3,11.9,6.6,16.3,22.3,15.4,11.0,All Races,Both Sexes,78.8,732.8,11.8,18.4
2012,767.7,4.8,551.1,3.4,250.5,1.6,353.6,2.2,725.8,4.5,13.6,21.3,11.9,6.6,16.3,22.3,15.4,11.0,All Races,Female,81.2,624.7,11.8,18.4
2012,767.7,4.8,551.1,3.4,250.5,1.6,353.6,2.2,725.8,4.5,13.6,21.3,11.9,6.6,16.3,22.3,15.4,11.0,All Races,Male,76.4,865.1,11.8,18.4
2012,767.7,4.8,551.1,3.4,250.5,1.6,353.6,2.2,725.8,4.5,13.6,21.3,11.9,6.6,16.3,22.3,15.4,11.0,Black,Both Sexes,75.5,864.8,11.8,18.4
2012,767.7,4.8,551.1,3.4,250.5,1.6,353.6,2.2,725.8,4.5,13.6,21.3,11.9,6.6,16.3,22.3,15.4,11.0,Black,Female,78.4,723.9,11.8,18.4
2012,767.7,4.8,551.1,3.4,250.5,1.6,353.6,2.2,725.8,4.5,13.6,21.3,11.9,6.6,16.3,22.3,15.4,11.0,Black,Male,72.3,"1,058.6",11.8,18.4
2012,767.7,4.8,551.1,3.4,250.5,1.6,353.6,2.2,725.8,4.5,13.6,21.3,11.9,6.6,16.3,22.3,15.4,11.0,White,Both Sexes,79.1,730.9,11.8,18.4
2012,767.7,4.8,551.1,3.4,250.5,1.6,353.6,2.2,725.8,4.5,13.6,21.3,11.9,6.6,16.3,22.3,15.4,11.0,White,Female,81.4,623.8,11.8,18.4
2012,767.7,4.8,551.1,3.4,250.5,1.6,353.6,2.2,725.8,4.5,13.6,21.3,11.9,6.6,16.3,22.3,15.4,11.0,White,Male,76.7,860.0,11.8,18.4
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.2,21.5,11.2,7.5,16.3,21.5,15.4,12.3,All Races,Both Sexes,78.8,731.9,11.7,18.1
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.2,21.5,11.2,7.5,16.3,21.5,15.4,12.3,All Races,Both Sexes,78.8,731.9,11.2,16.9
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.2,21.5,11.2,7.5,16.3,21.5,15.4,12.3,All Races,Female,81.2,623.5,11.7,18.1
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.2,21.5,11.2,7.5,16.3,21.5,15.4,12.3,All Races,Female,81.2,623.5,11.2,16.9
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.2,21.5,11.2,7.5,16.3,21.5,15.4,12.3,All Races,Male,76.4,863.6,11.7,18.1
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.2,21.5,11.2,7.5,16.3,21.5,15.4,12.3,All Races,Male,76.4,863.6,11.2,16.9
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.2,21.5,11.2,7.5,16.3,21.5,15.4,12.3,Black,Both Sexes,75.5,860.8,11.7,18.1
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.2,21.5,11.2,7.5,16.3,21.5,15.4,12.3,Black,Both Sexes,75.5,860.8,11.2,16.9
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.2,21.5,11.2,7.5,16.3,21.5,15.4,12.3,Black,Female,78.4,720.6,11.7,18.1
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.2,21.5,11.2,7.5,16.3,21.5,15.4,12.3,Black,Female,78.4,720.6,11.2,16.9
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.2,21.5,11.2,7.5,16.3,21.5,15.4,12.3,Black,Male,72.3,"1,052.8",11.7,18.1
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.2,21.5,11.2,7.5,16.3,21.5,15.4,12.3,Black,Male,72.3,"1,052.8",11.2,16.9
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.2,21.5,11.2,7.5,16.3,21.5,15.4,12.3,White,Both Sexes,79.1,731.0,11.7,18.1
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.2,21.5,11.2,7.5,16.3,21.5,15.4,12.3,White,Both Sexes,79.1,731.0,11.2,16.9
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.2,21.5,11.2,7.5,16.3,21.5,15.4,12.3,White,Female,81.4,623.6,11.7,18.1
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.2,21.5,11.2,7.5,16.3,21.5,15.4,12.3,White,Female,81.4,623.6,11.2,16.9
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.2,21.5,11.2,7.5,16.3,21.5,15.4,12.3,White,Male,76.7,859.2,11.7,18.1
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.2,21.5,11.2,7.5,16.3,21.5,15.4,12.3,White,Male,76.7,859.2,11.2,16.9
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.1,19.8,11.8,6.8,15.8,20.0,15.3,11.6,All Races,Both Sexes,78.8,731.9,11.7,18.1
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.1,19.8,11.8,6.8,15.8,20.0,15.3,11.6,All Races,Both Sexes,78.8,731.9,11.2,16.9
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.1,19.8,11.8,6.8,15.8,20.0,15.3,11.6,All Races,Female,81.2,623.5,11.7,18.1
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.1,19.8,11.8,6.8,15.8,20.0,15.3,11.6,All Races,Female,81.2,623.5,11.2,16.9
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.1,19.8,11.8,6.8,15.8,20.0,15.3,11.6,All Races,Male,76.4,863.6,11.7,18.1
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.1,19.8,11.8,6.8,15.8,20.0,15.3,11.6,All Races,Male,76.4,863.6,11.2,16.9
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.1,19.8,11.8,6.8,15.8,20.0,15.3,11.6,Black,Both Sexes,75.5,860.8,11.7,18.1
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.1,19.8,11.8,6.8,15.8,20.0,15.3,11.6,Black,Both Sexes,75.5,860.8,11.2,16.9
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.1,19.8,11.8,6.8,15.8,20.0,15.3,11.6,Black,Female,78.4,720.6,11.7,18.1
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.1,19.8,11.8,6.8,15.8,20.0,15.3,11.6,Black,Female,78.4,720.6,11.2,16.9
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.1,19.8,11.8,6.8,15.8,20.0,15.3,11.6,Black,Male,72.3,"1,052.8",11.7,18.1
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.1,19.8,11.8,6.8,15.8,20.0,15.3,11.6,Black,Male,72.3,"1,052.8",11.2,16.9
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.1,19.8,11.8,6.8,15.8,20.0,15.3,11.6,White,Both Sexes,79.1,731.0,11.7,18.1
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.1,19.8,11.8,6.8,15.8,20.0,15.3,11.6,White,Both Sexes,79.1,731.0,11.2,16.9
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.1,19.8,11.8,6.8,15.8,20.0,15.3,11.6,White,Female,81.4,623.6,11.7,18.1
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.1,19.8,11.8,6.8,15.8,20.0,15.3,11.6,White,Female,81.4,623.6,11.2,16.9
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.1,19.8,11.8,6.8,15.8,20.0,15.3,11.6,White,Male,76.7,859.2,11.7,18.1
2013,807.8,4.8,585.2,3.5,265.4,1.6,339.5,2.0,767.6,4.6,13.1,19.8,11.8,6.8,15.8,20.0,15.3,11.6,White,Male,76.7,859.2,11.2,16.9
2014,844.9,4.8,599.8,3.4,301.5,1.7,310.9,1.8,831.0,4.8,13.4,21.2,11.6,7.4,16.1,21.1,15.3,12.1,All Races,Both Sexes,78.9,724.6,11.6,17.6
2014,844.9,4.8,599.8,3.4,301.5,1.7,310.9,1.8,831.0,4.8,13.4,21.2,11.6,7.4,16.1,21.1,15.3,12.1,All Races,Female,81.3,616.7,11.6,17.6
2014,844.9,4.8,599.8,3.4,301.5,1.7,310.9,1.8,831.0,4.8,13.4,21.2,11.6,7.4,16.1,21.1,15.3,12.1,All Races,Male,76.5,855.1,11.6,17.6
2014,844.9,4.8,599.8,3.4,301.5,1.7,310.9,1.8,831.0,4.8,13.4,21.2,11.6,7.4,16.1,21.1,15.3,12.1,Black,Both Sexes,75.6,849.3,11.6,17.6
2014,844.9,4.8,599.8,3.4,301.5,1.7,310.9,1.8,831.0,4.8,13.4,21.2,11.6,7.4,16.1,21.1,15.3,12.1,Black,Female,78.5,713.3,11.6,17.6
2014,844.9,4.8,599.8,3.4,301.5,1.7,310.9,1.8,831.0,4.8,13.4,21.2,11.6,7.4,16.1,21.1,15.3,12.1,Black,Male,72.5,"1,034.0",11.6,17.6
2014,844.9,4.8,599.8,3.4,301.5,1.7,310.9,1.8,831.0,4.8,13.4,21.2,11.6,7.4,16.1,21.1,15.3,12.1,White,Both Sexes,79.1,725.4,11.6,17.6
2014,844.9,4.8,599.8,3.4,301.5,1.7,310.9,1.8,831.0,4.8,13.4,21.2,11.6,7.4,16.1,21.1,15.3,12.1,White,Female,81.4,617.6,11.6,17.6
2014,844.9,4.8,599.8,3.4,301.5,1.7,310.9,1.8,831.0,4.8,13.4,21.2,11.6,7.4,16.1,21.1,15.3,12.1,White,Male,76.7,853.4,11.6,17.6
2015,881.9,4.9,634.1,3.5,349.8,1.9,301.0,1.7,936.5,5.2,12.2,19.5,10.5,7.0,14.8,19.9,14.2,10.3,All Races,Both Sexes,78.7,733.1,10.4,16.3
2015,881.9,4.9,634.1,3.5,349.8,1.9,301.0,1.7,936.5,5.2,12.2,19.5,10.5,7.0,14.8,19.9,14.2,10.3,All Races,Female,81.1,624.2,10.4,16.3
2015,881.9,4.9,634.1,3.5,349.8,1.9,301.0,1.7,936.5,5.2,12.2,19.5,10.5,7.0,14.8,19.9,14.2,10.3,All Races,Male,76.3,863.2,10.4,16.3
2015,881.9,4.9,634.1,3.5,349.8,1.9,301.0,1.7,936.5,5.2,12.2,19.5,10.5,7.0,14.8,19.9,14.2,10.3,Black,Both Sexes,75.5,851.9,10.4,16.3
2015,881.9,4.9,634.1,3.5,349.8,1.9,301.0,1.7,936.5,5.2,12.2,19.5,10.5,7.0,14.8,19.9,14.2,10.3,Black,Female,78.5,710.8,10.4,16.3
2015,881.9,4.9,634.1,3.5,349.8,1.9,301.0,1.7,936.5,5.2,12.2,19.5,10.5,7.0,14.8,19.9,14.2,10.3,Black,Male,72.2,"1,040.3",10.4,16.3
2015,881.9,4.9,634.1,3.5,349.8,1.9,301.0,1.7,936.5,5.2,12.2,19.5,10.5,7.0,14.8,19.9,14.2,10.3,White,Both Sexes,78.9,735.0,10.4,16.3
2015,881.9,4.9,634.1,3.5,349.8,1.9,301.0,1.7,936.5,5.2,12.2,19.5,10.5,7.0,14.8,19.9,14.2,10.3,White,Female,81.3,627.0,10.4,16.3
2015,881.9,4.9,634.1,3.5,349.8,1.9,301.0,1.7,936.5,5.2,12.2,19.5,10.5,7.0,14.8,19.9,14.2,10.3,White,Male,76.6,861.9,10.4,16.3
2016,910.3,4.9,692.5,3.7,368.3,2.0,303.7,1.6,"1,012.6",5.4,11.3,17.6,9.7,7.6,14.0,18.4,13.4,10.6,All Races,Both Sexes,78.7,728.8,9.8,15.0
2016,910.3,4.9,692.5,3.7,368.3,2.0,303.7,1.6,"1,012.6",5.4,11.3,17.6,9.7,7.6,14.0,18.4,13.4,10.6,All Races,Female,81.1,617.5,9.8,15.0
2016,910.3,4.9,692.5,3.7,368.3,2.0,303.7,1.6,"1,012.6",5.4,11.3,17.6,9.7,7.6,14.0,18.4,13.4,10.6,All Races,Male,76.2,861.0,9.8,15.0
2016,910.3,4.9,692.5,3.7,368.3,2.0,303.7,1.6,"1,012.6",5.4,11.3,17.6,9.7,7.6,14.0,18.4,13.4,10.6,Black,Both Sexes,75.3,857.2,9.8,15.0
2016,910.3,4.9,692.5,3.7,368.3,2.0,303.7,1.6,"1,012.6",5.4,11.3,17.6,9.7,7.6,14.0,18.4,13.4,10.6,Black,Female,78.3,712.9,9.8,15.0
2016,910.3,4.9,692.5,3.7,368.3,2.0,303.7,1.6,"1,012.6",5.4,11.3,17.6,9.7,7.6,14.0,18.4,13.4,10.6,Black,Male,72.0,"1,049.5",9.8,15.0
2016,910.3,4.9,692.5,3.7,368.3,2.0,303.7,1.6,"1,012.6",5.4,11.3,17.6,9.7,7.6,14.0,18.4,13.4,10.6,White,Both Sexes,78.9,729.9,9.8,15.0
2016,910.3,4.9,692.5,3.7,368.3,2.0,303.7,1.6,"1,012.6",5.4,11.3,17.6,9.7,7.6,14.0,18.4,13.4,10.6,White,Female,81.3,619.4,9.8,15.0
2016,910.3,4.9,692.5,3.7,368.3,2.0,303.7,1.6,"1,012.6",5.4,11.3,17.6,9.7,7.6,14.0,18.4,13.4,10.6,White,Male,76.4,858.9,9.8,15.0
2017,939.2,4.8,702.3,3.6,374.7,1.9,293.8,1.5,"1,030.4",5.3,10.9,17.1,9.3,7.6,13.6,17.6,12.8,11.2,All Races,Both Sexes,78.6,731.9,9.3,14.2
2017,939.2,4.8,702.3,3.6,374.7,1.9,293.8,1.5,"1,030.4",5.3,10.9,17.1,9.3,7.6,13.6,17.6,12.8,11.2,All Races,Female,81.1,619.7,9.3,14.2
2017,939.2,4.8,702.3,3.6,374.7,1.9,293.8,1.5,"1,030.4",5.3,10.9,17.1,9.3,7.6,13.6,17.6,12.8,11.2,All Races,Male,76.1,864.5,9.3,14.2
2017,939.2,4.8,702.3,3.6,374.7,1.9,293.8,1.5,"1,030.4",5.3,10.9,17.1,9.3,7.6,13.6,17.6,12.8,11.2,Black,Both Sexes,75.3,854.1,9.3,14.2
2017,939.2,4.8,702.3,3.6,374.7,1.9,293.8,1.5,"1,030.4",5.3,10.9,17.1,9.3,7.6,13.6,17.6,12.8,11.2,Black,Female,78.5,706.1,9.3,14.2
2017,939.2,4.8,702.3,3.6,374.7,1.9,293.8,1.5,"1,030.4",5.3,10.9,17.1,9.3,7.6,13.6,17.6,12.8,11.2,Black,Male,71.9,"1,049.5",9.3,14.2
2017,939.2,4.8,702.3,3.6,374.7,1.9,293.8,1.5,"1,030.4",5.3,10.9,17.1,9.3,7.6,13.6,17.6,12.8,11.2,White,Both Sexes,78.8,734.5,9.3,14.2
2017,939.2,4.8,702.3,3.6,374.7,1.9,293.8,1.5,"1,030.4",5.3,10.9,17.1,9.3,7.6,13.6,17.6,12.8,11.2,White,Female,81.2,623.5,9.3,14.2
2017,939.2,4.8,702.3,3.6,374.7,1.9,293.8,1.5,"1,030.4",5.3,10.9,17.1,9.3,7.6,13.6,17.6,12.8,11.2,White,Male,76.4,863.4,9.3,14.2
2018,982,4.8,704.5,3.4,389.2,1.9,285.2,1.4,"1,037.6",5.1,10.6,16.2,9.0,8.1,12.9,16.2,12.3,11.1,All Races,Both Sexes,78.7,723.6,9.0,13.6
2018,982,4.8,704.5,3.4,389.2,1.9,285.2,1.4,"1,037.6",5.1,10.6,16.2,9.0,8.1,12.9,16.2,12.3,11.1,All Races,Female,81.2,611.3,9.0,13.6
2018,982,4.8,704.5,3.4,389.2,1.9,285.2,1.4,"1,037.6",5.1,10.6,16.2,9.0,8.1,12.9,16.2,12.3,11.1,All Races,Male,76.2,855.5,9.0,13.6
2018,982,4.8,704.5,3.4,389.2,1.9,285.2,1.4,"1,037.6",5.1,10.6,16.2,9.0,8.1,12.9,16.2,12.3,11.1,Black,Both Sexes,,852.9,9.0,13.6
2018,982,4.8,704.5,3.4,389.2,1.9,285.2,1.4,"1,037.6",5.1,10.6,16.2,9.0,8.1,12.9,16.2,12.3,11.1,Black,Female,,702.6,9.0,13.6
2018,982,4.8,704.5,3.4,389.2,1.9,285.2,1.4,"1,037.6",5.1,10.6,16.2,9.0,8.1,12.9,16.2,12.3,11.1,Black,Male,,"1,051.5",9.0,13.6
2018,982,4.8,704.5,3.4,389.2,1.9,285.2,1.4,"1,037.6",5.1,10.6,16.2,9.0,8.1,12.9,16.2,12.3,11.1,White,Both Sexes,,725.4,9.0,13.6
2018,982,4.8,704.5,3.4,389.2,1.9,285.2,1.4,"1,037.6",5.1,10.6,16.2,9.0,8.1,12.9,16.2,12.3,11.1,White,Female,,614.6,9.0,13.6
2018,982,4.8,704.5,3.4,389.2,1.9,285.2,1.4,"1,037.6",5.1,10.6,16.2,9.0,8.1,12.9,16.2,12.3,11.1,White,Male,,853.1,9.0,13.6
